ID$|$Venue$|$Year$|$Title$|$H2$|$H3$|$Ref_ID$|$Cites$|$Author_IDs$|$Authors$|$Abstract
12318$|$11$|$1997$|$A Formal Automated Approach for Reverse Engineering Programs with Pointers$|$Session 5B: Reverse Engineering I$|$$|$None$|$$|$1162,2341$|$gerald c. gannod,betty h. c. cheng$|$None
12319$|$11$|$1997$|$Data Flow Analysis within the ITOC Information System Design Recovery Tool$|$Session 5B: Reverse Engineering I$|$$|$None$|$$|$11217,11216$|$john v. harrison,anthony berglas$|$None
12320$|$11$|$1997$|$Facilitating an Automated Approach to Architecturebased Software Reuse$|$Session 6A: Reuse$|$$|$None$|$$|$13651,2341$|$yonghao chen,betty h. c. cheng$|$None
12321$|$11$|$1997$|$NORAHAMMR Making DeductionBased Software Component Retrieval Practical$|$Session 6A: Reuse$|$$|$None$|$$|$4587,2417$|$johann schumann,bernd m. fischer$|$None
12322$|$11$|$1997$|$Retrieving Software Components that Minimize Adaptation Effort$|$Session 6A: Reuse$|$$|$None$|$$|$2843,5761,11991,5199,1214$|$lamia labed jilani,jules desharnais,marc frappier,rym mili,ali mili$|$None
12323$|$11$|$1997$|$Modular Flow Analysis for Concurrent Software$|$Session 6B: Verification II$|$$|$None$|$$|$50$|$matthew b. dwyer$|$None
12324$|$11$|$1997$|$Research Directions for Automated Software Verification Using Trusted Hardware$|$Session 6B: Verification II$|$$|$None$|$$|$43,4853$|$premkumar t. devanbu,stuart g. stubblebine$|$None
12325$|$11$|$1997$|$On the Verification of VDM Specification and Refinement with PVS$|$Session 6B: Verification II$|$$|$None$|$$|$13703,13704$|$savi maharaj,juan bicarregui$|$None
12326$|$11$|$1997$|$Modeling the Application Domains of Software Engineering Technologies$|$Short Papers$|$$|$None$|$$|$13705$|$andreas birk$|$None
12327$|$11$|$1997$|$Interactive ComponentBased Software Development with Espresso$|$Short Papers$|$$|$None$|$$|$13706$|$t. faison$|$None
12328$|$11$|$1997$|$Towards SemanticBased ObjectOriented CASE Tools$|$Short Papers$|$$|$None$|$$|$1973,13707,13708$|$robert b. france,matthew p. evett,emanuel s. grant$|$None
12329$|$11$|$1997$|$A Static Analysis for Program Understanding and Debugging$|$Short Papers$|$$|$None$|$$|$13709$|$r. gaugne$|$None
12330$|$11$|$1997$|$Reactive System Validation using Automated Reasoning over a Fragment Library$|$Short Papers$|$$|$None$|$$|$3760$|$robert j. hall$|$None
12331$|$11$|$1997$|$Feedback Handling in Dynamic Task Nets$|$Short Papers$|$$|$None$|$$|$5114,4156$|$carl-arndt krapp,bernhard westfechtel$|$None
12332$|$11$|$1997$|$Mechanising Requirements Engineering Reuse and the Application of Domain Analysis Technology$|$Short Papers$|$$|$None$|$$|$13710,13711$|$wing lam,sara jones$|$None
12333$|$11$|$1997$|$Strategies of Structural Synthesis of Programs$|$Short Papers$|$$|$None$|$$|$13712,11830$|$mihhail matskin,enn tyugu$|$None
12334$|$11$|$1997$|$Genetic Algorithms for Dynamic Test Data Generation$|$Short Papers$|$$|$None$|$$|$9193,13655,13713,13714$|$christoph c. michael,gary mcgraw,michael schatz,c. c. walton$|$None
12335$|$11$|$1997$|$From Formal Specifications to Natural Language A Case Study$|$Short Papers$|$$|$None$|$$|$13715,13716,4688,13717$|$j. m. punshon,j. paul tremblay,paul g. sorenson,p. s. findeisen$|$None
12336$|$11$|$1997$|$Towards a Design Assistant for Distributed Embedded Systems$|$Short Papers$|$$|$None$|$$|$13718,13719,13720$|$dorothy e. setliff,jay k. strosnider,jose a. madriz$|$None
12337$|$11$|$1997$|$Enhancing the Component Reusability in DataIntensive Business Programs through Interface Separation$|$Short Papers$|$$|$None$|$$|$1747$|$hee beng kuan tan$|$None
12338$|$11$|$1997$|$An Automated ObjectOriented Testing for C Inheritance Hierarchy$|$Short Papers$|$$|$None$|$$|$13721,13722,13723$|$chun-chia wang,wen c. pai,timothy k. shih$|$None
12339$|$11$|$1997$|$Formally Specifying Engineering Design Rationale$|$Short Papers$|$$|$None$|$$|$13594,13595$|$keith e. williamson,michael healy$|$None
12340$|$11$|$1997$|$Modeling Software Processes by using Process and Object Ontologies$|$Short Papers$|$$|$None$|$$|$13724$|$t. yamaguchi$|$None
12341$|$11$|$1995$|$METAAMPHION Synthesis of Efficient DomainSpecific Program Synthesis Systems$|$Session 1: Synthesis I$|$$|$None$|$$|$13509,13461$|$michael r. lowry,jeffrey van baalen$|$None
12342$|$11$|$1995$|$KnowledgeBased Program Synthesis for a Geometric Constraint Satisfaction System$|$Session 1: Synthesis I$|$$|$None$|$$|$5334,13725$|$sanjay bhansali,tim j. hoar$|$None
12343$|$11$|$1995$|$CACHET An Interactive IncrementalAttributionBased Program Transformation System for Deriving Incremental Programs$|$Session 1: Synthesis I$|$$|$None$|$$|$9850$|$yanhong a. liu$|$None
12344$|$11$|$1995$|$Representing Object Models as Theories$|$Session 2: Formal Specifications$|$$|$None$|$$|$10543,13726,13697$|$scott a. deloach,paul d. bailor,thomas c. hartrum$|$None
12345$|$11$|$1995$|$Logical Frameworks as a Basis for Verification Tools A Case Study$|$Session 2: Formal Specifications$|$$|$None$|$$|$13727,13728$|$ina kraan,peter baumann$|$None
12346$|$11$|$1995$|$A Transformation System for Interactive Reformulation of Design Optimization Strategies$|$Session 2: Formal Specifications$|$$|$None$|$$|$13354,13729,13730,13731$|$thomas ellman,john eric keane,takahiro murata,mark schwabacher$|$None
12347$|$11$|$1995$|$Searching for a Global Algorithm$|$Session 2: Formal Specifications$|$$|$None$|$$|$13732,3147$|$sabine dick,thomas santen$|$None
12348$|$11$|$1995$|$Legal Issues on KnowledgeBased Software Engineering$|$Session 3: Legal Issues in Knowledge-Based Software Engineering$|$$|$None$|$$|$13733,13509$|$david d. lowry,michael r. lowry$|$None
12349$|$11$|$1995$|$An Empirical Evaluation of KBSA Technology$|$Session 4: Knowledge-Based Environments$|$$|$None$|$$|$13734,13735$|$william c. sasso,kevin benner$|$None
12350$|$11$|$1995$|$An Interface Between Different Software Development Environments$|$Session 4: Knowledge-Based Environments$|$$|$None$|$$|$13736,9043$|$greger linden,a. inkeri verkamo$|$None
12351$|$11$|$1995$|$From ObjectOriented to KnowledgeBased Programming NUT System Development Experience$|$Session 4: Knowledge-Based Environments$|$$|$None$|$$|$11830$|$enn tyugu$|$None
12352$|$11$|$1995$|$DomainOriented Software Process Reengineering with Software Synthesis Shell SOFTEXS$|$Session 5: Process$|$$|$None$|$$|$13737,13738,13739,13740,13741$|$akiyoshi sato,minoru tomobe,toru yamanouchi,masanobu watanabe,masashi hijikata$|$None
12353$|$11$|$1995$|$A Model for Decision Maintenance in the WinWin Collaboration Framework$|$Session 5: Process$|$$|$None$|$$|$5180$|$prasanta k. bose$|$None
12354$|$11$|$1995$|$Application of a Decision Support Mechanism to the Business Rules Lifecycle$|$Session 5: Process$|$$|$None$|$$|$13742,1979,13743,5175,13744,13745$|$daniela rosca,sol j. greenspan,j. christian wild,howard b. reubenstein,kurt maly,mark feblowitz$|$None
12355$|$11$|$1995$|$Portability by Automatic Translation  A LargeScale Case Study$|$Session 6: Reuse and Re-engineering$|$$|$None$|$$|$10352,13746$|$yishai a. feldman,doron a. friedman$|$None
12356$|$11$|$1995$|$Classification and Retrieval of Reusable Components Using Semantic Features$|$Session 6: Reuse and Re-engineering$|$$|$None$|$$|$2179,13747,9908$|$john penix,phillip baraona,perry alexander$|$None
12357$|$11$|$1995$|$Classifying Software Components Using Design Characteristics$|$Session 6: Reuse and Re-engineering$|$$|$None$|$$|$13748,13749$|$christopher w. clifton,wen-syan li$|$None
12358$|$11$|$1995$|$Towards an Epistemology for Software Representations$|$Session 7: Program Understanding$|$$|$None$|$$|$13619$|$christopher a. welty$|$None
12359$|$11$|$1995$|$Interactive Explanation of Software Systems$|$Session 7: Program Understanding$|$$|$None$|$$|$5436,8444$|$w. lewis johnson,ali erdem$|$None
12360$|$11$|$1995$|$Automating Changes of Data Type in Functional Programs$|$Session 8: Synthesis II$|$$|$None$|$$|$13355$|$julian richardson$|$None
12361$|$11$|$1995$|$Towards HighLevel Deductive Program Synthesis Based on Type Theory$|$Session 8: Synthesis II$|$$|$None$|$$|$13750$|$harald reuss$|$None
12362$|$11$|$1995$|$Test Sequences as Plans An Experiment in Using an AI Planner to Generate System Tests$|$Session 8: Synthesis II$|$$|$None$|$$|$13751,5192,7827$|$adele e. howe,anneliese von mayrhauser,richard t. mraz$|$None
12363$|$11$|$1995$|$Specification and Animation of a Bank Transfer$|$Session 8: Synthesis II$|$$|$None$|$$|$5100$|$yves ledru$|$None
12364$|$11$|$1994$|$AMPHION Automatic Programming for Subroutine Libraries$|$Abstracts - Demonstrations$|$$|$None$|$$|$13509,13752,10119,13753$|$michael r. lowry,andrew philpot,thomas pressburger,ian underwood$|$None
12365$|$11$|$1994$|$KnowledgeBased Software Assistant  Advanced Development Model Demonstrations$|$Abstracts - Demonstrations$|$$|$None$|$$|$13735$|$kevin benner$|$None
12366$|$11$|$1994$|$Application of REFINE Language ToolsTM to Software Quality Assurance$|$Abstracts - Demonstrations$|$$|$None$|$$|$8517,8510$|$gordon kotik,lawrence markosian$|$None
12367$|$11$|$1994$|$A Framework for Distributed System Designs$|$Session 1 - Design$|$$|$None$|$$|$4234,3742$|$martin s. feather,stephen fickas$|$None
12368$|$11$|$1994$|$Intelligent Assistance for Software Construction A Case Study$|$Session 1 - Design$|$$|$None$|$$|$13754,5226$|$loren g. terveen,peter g. selfridge$|$None
12369$|$11$|$1994$|$AgentBased Support for Communication Between Developers and Users in Software Design$|$Session 1 - Design$|$$|$None$|$$|$13755,3210,13140$|$andreas girgensohn,david f. redmiles,frank m. shipman iii$|$None
12370$|$11$|$1994$|$Using Machine Learning to Synthesize Search Programs$|$Session 2 - Synthesis$|$$|$None$|$$|$13756,13757$|$steven minton,shawn r. wolfe$|$None
12371$|$11$|$1994$|$Composing Reusable Software Components Through Views$|$Session 2 - Synthesis$|$$|$None$|$$|$9792$|$gordon s. novak jr.$|$None
12372$|$11$|$1994$|$A Formal Approach to DomainOriented Software Design Environments$|$Session 2 - Synthesis$|$$|$None$|$$|$13509,13752,10119,13753$|$michael r. lowry,andrew philpot,thomas pressburger,ian underwood$|$None
12373$|$11$|$1994$|$Formal Specification Tools for Test Coverage Analysis$|$Session 3 - Testing/Validation$|$$|$None$|$$|$13758,8294$|$john chilenski,philip newcomb$|$None
12374$|$11$|$1994$|$Systematic Incremental Validation of RuleBased Reactive Systems$|$Session 3 - Testing/Validation$|$$|$None$|$$|$3760$|$robert j. hall$|$None
12375$|$11$|$1994$|$A Flexible RuleChaining Engine for ProcessBased Software Engineering$|$Session 3 - Testing/Validation$|$$|$None$|$$|$13759,1537,5254$|$andrew z. tong,gail e. kaiser,steven s. popovich$|$None
12376$|$11$|$1994$|$A Formal Approach to Reusing More General Components$|$Reuse$|$$|$None$|$$|$13760,2341$|$jun-jang jeng,betty h. c. cheng$|$None
12377$|$11$|$1994$|$Task Oriented and SimilarityBased Retrieval$|$Reuse$|$$|$None$|$$|$13761,5447$|$david lauzon,thomas rose$|$None
12378$|$11$|$1994$|$Evolution and Reuse of Formal Specification Using Decision Structures$|$Reuse$|$$|$None$|$$|$13743,13742$|$j. christian wild,daniela rosca$|$None
12379$|$11$|$1994$|$Graphical Support for CodeLevel Software Understanding$|$Session 5 - Program Understanding$|$$|$None$|$$|$5226,4322$|$peter g. selfridge,george t. heineman$|$None
12380$|$11$|$1994$|$A Cooperative Program Understanding Environment$|$Session 5 - Program Understanding$|$$|$None$|$$|$5189,8516$|$alex quilici,david n. chin$|$None
12381$|$11$|$1994$|$Abstract Data Structure Recognition$|$Session 5 - Program Understanding$|$$|$None$|$$|$13762,13763$|$rene dekker,frans ververs$|$None
12382$|$11$|$1994$|$User Interface Design Assistance For LargeScale Software Development$|$Session 6 - Miscellaneous$|$$|$None$|$$|$5034$|$gregory alan bolcer$|$None
12383$|$11$|$1994$|$An Augmented Pattern Matcher as a Tool to Synthesize Conceptual Descriptions of Programs$|$Session 6 - Miscellaneous$|$$|$None$|$$|$6965$|$francoise balmas$|$None
12384$|$11$|$1994$|$Integrating ObjectOriented Paradigms and Logic Programming The OPLA Language$|$Session 6 - Miscellaneous$|$$|$None$|$$|$13764,13765$|$vincenzo loia,michel quaggetto$|$None
12385$|$11$|$1994$|$Critical Success Factors for KnowledgeBased Software Engineering Applications$|$Session 7 - Process/Project Management$|$$|$None$|$$|$775,5180$|$barry w. boehm,prasanta k. bose$|$None
12386$|$11$|$1994$|$KnowledgeBased Risk Assessment and Cost Estimation$|$Session 7 - Process/Project Management$|$$|$None$|$$|$5122$|$raymond j. madachy$|$None
12387$|$11$|$1994$|$Software Technology Risk Advisor$|$Session 7 - Process/Project Management$|$$|$None$|$$|$13766$|$gregory a. toth$|$None
12388$|$11$|$1991$|$The KnowledgeBased Software Assistant A Program Summary$|$Introductory Tutorial Session$|$$|$None$|$$|$13767$|$douglas a. white$|$None
12389$|$11$|$1991$|$Complex Objects in KnowledgeBased Requirements Engineering$|$Session 1: General Design Issues$|$$|$None$|$$|$13768,13769,13770$|$saimond ip,louis c.-y. cheung,tony holden$|$None
12390$|$11$|$1991$|$Composite System Design The Good News and the Bad News$|$Session 1: General Design Issues$|$$|$None$|$$|$4234,3742,13771$|$martin s. feather,stephen fickas,b. robert helm$|$None
12391$|$11$|$1991$|$Active Assistance for Domain Modeling$|$Session 1: General Design Issues$|$$|$None$|$$|$5267$|$eric d. schoen$|$None
12392$|$11$|$1991$|$KBRAS A KnowledgeBased Requirements Acquisition System$|$Session 2: Requirements$|$$|$None$|$$|$13772$|$kacem zeroual$|$None
12393$|$11$|$1991$|$The KBSA RequirementsSpecifications Facet ARIES$|$Session 2: Requirements$|$$|$None$|$$|$5436,4234,4948$|$w. lewis johnson,martin s. feather,david r. harris$|$None
12394$|$11$|$1991$|$Sharing and Reuse of Requirements Knowledge$|$Session 2: Requirements$|$$|$None$|$$|$5436,4948$|$w. lewis johnson,david r. harris$|$None
12395$|$11$|$1991$|$Lockheed Environment for Automatic Programming$|$Session 3: Automatic Programming$|$$|$None$|$$|$13773$|$henson graves$|$None
12396$|$11$|$1991$|$Using Domain Knowledge to Synthesize Routing Software$|$Session 3: Automatic Programming$|$$|$None$|$$|$13718$|$dorothy e. setliff$|$None
12397$|$11$|$1991$|$Directions for Future KBSA Research$|$Session 4A: KBSA (Knowledge-Based software Assistant)$|$$|$None$|$$|$13774,13734,13775$|$michael debellis,william c. sasso,gui cabral$|$None
12398$|$11$|$1991$|$Motivating Adoption of KBSA Issues Arguments and Strategies$|$Session 4A: KBSA (Knowledge-Based software Assistant)$|$$|$None$|$$|$13734$|$william c. sasso$|$None
12399$|$11$|$1991$|$DomainSpecific Representations in the KBSA Concept Demo$|$Session 4A: KBSA (Knowledge-Based software Assistant)$|$$|$None$|$$|$13775,13774$|$gui cabral,michael debellis$|$None
12400$|$11$|$1991$|$Analogical Matching for Specification Reuse$|$Session 4B: Reuse$|$$|$None$|$$|$1879,1185$|$neil a. m. maiden,alistair g. sutcliffe$|$None
12401$|$11$|$1991$|$The Role of Analogy in Specification Derivation$|$Session 4B: Reuse$|$$|$None$|$$|$5029,5585$|$kanth miriyala,mehdi t. harandi$|$None
12402$|$11$|$1991$|$A Knowledge and Deduction Based Software Retrieval Tool$|$Session 4B: Reuse$|$$|$None$|$$|$13776,13777$|$s. meggendorfer,p. manhart$|$None
12403$|$11$|$1991$|$Functional Representation and Program Debugging$|$Session 5: Debugging$|$$|$None$|$$|$13778,13779$|$dean allemang,balakrishnan chandrasekaran$|$None
12404$|$11$|$1991$|$Requirement Directed Automatic Instrumentation Generation for Program Monitoring and Measuring$|$Session 5: Debugging$|$$|$None$|$$|$13780$|$yingsha liao$|$None
12405$|$11$|$1991$|$CTPLAN A PlanningBased Approach to Automatically Detecting Flaws in Concurrent Algorithms$|$Session 5: Debugging$|$$|$None$|$$|$13781,13782,6172$|$deborah a. frincke,myla archer,karl n. levitt$|$None
12406$|$11$|$1991$|$A KnowledgeBased Approach to Software System Understanding$|$Session 6: Reverse Engineering/System Understanding$|$$|$None$|$$|$4371,13783,5044$|$wojtek kozaczynski,stanley letovsky,jim q. ning$|$None
12407$|$11$|$1991$|$LARGE Software System Maintenance$|$Session 6: Reverse Engineering/System Understanding$|$$|$None$|$$|$13784$|$benjamin yu$|$None
12408$|$11$|$1991$|$A KnowledgeBased Interface to Promote Software Understanding$|$Session 6: Reverse Engineering/System Understanding$|$$|$None$|$$|$13785,3210$|$mehan majidi,david f. redmiles$|$None
12409$|$11$|$1991$|$Acquiring Software Design Schemas A Machine Learning Perspective$|$Session 7: Learning$|$$|$None$|$$|$5585,13786$|$mehdi t. harandi,hing-yan lee$|$None
12410$|$11$|$1991$|$A LearningBased Software Engineering Environment$|$Session 7: Learning$|$$|$None$|$$|$13787,13788,13789$|$sidney c. bailin,robert h. gattis,walter truszkowski$|$None
12411$|$11$|$1991$|$Implementation of an Activity Coordination System$|$Session 8: Process Support$|$$|$None$|$$|$13790$|$robert morris$|$None
12412$|$11$|$1991$|$Rule Chaining in MARVEL Dynamic Binding of Parameters$|$Session 8: Process Support$|$$|$None$|$$|$4322,1537,5161,4315$|$george t. heineman,gail e. kaiser,naser s. barghouti,israel ben-shaul$|$None
12413$|$11$|$1991$|$Representation and Maintenance of Process Knowledge for Large Scale Systems Development$|$Session 8: Process Support$|$$|$None$|$$|$13791,13792$|$balasubramaniam ramesh,vasant dhar$|$None
12414$|$11$|$1991$|$Domain Modeling  Evolving Research$|$Panel Sessions$|$$|$None$|$$|$5261$|$neil iscoe$|$None
12415$|$11$|$1991$|$Encouraging the Adoption of KBSE Technology What Needs to Happen First$|$Panel Sessions$|$$|$None$|$$|$13734$|$william c. sasso$|$None
12416$|$11$|$1991$|$KnowledgeBased Design$|$Panel Sessions$|$$|$None$|$$|$13509,1537,13718,13793$|$michael r. lowry,gail e. kaiser,dorothy e. setliff,david m. steier$|$None
12417$|$12$|$2016$|$Domino Effect Move More Methods Once a Method is Moved$|$SANER$|$$|$None$|$$|$359,13794,13795,360,13796$|$hui liu,yuting wu,wenmei liu,qiurong liu,chao li$|$None
